customer_id,customer_name,email,phone,country,city,signup_date,acquisition_channel,segment,customer_status
1397,Customer_01397,customer_01397@email.com,+17028685981,USA,Houston,2021-10-26,organic,standard,dormant
1398,Customer_01398,customer_01398@email.com,+12351912852,Japan,Osaka,2021-06-20,referral,standard,active
1399,Customer_01399,customer_01399@email.com,+17619335040,Japan,Yokohama,2021-12-31,partnership,standard,active
1400,Customer_01400,customer_01400@email.com,+18395622092,UK,Birmingham,2021-01-04,paid_search,standard,active
1401,Customer_01401,customer_01401@email.com,+16686397192,USA,Phoenix,2021-07-12,paid_search,standard,active
1402,Customer_01402,customer_01402@email.com,+12794058803,Australia,Melbourne,2021-11-08,referral,standard,active
1403,Customer_01403,customer_01403@email.com,+13586568081,UK,London,2021-08-17,paid_search,high_value,active
1404,Customer_01404,customer_01404@email.com,+13130847576,Germany,Cologne,2021-01-24,direct,standard,active
1405,Customer_01405,customer_01405@email.com,+13997408731,Japan,Osaka,2022-10-10,organic,churned,churned
1406,Customer_01406,customer_01406@email.com,+17448432282,Germany,Berlin,2022-08-10,paid_search,at_risk,inactive
1407,Customer_01407,customer_01407@email.com,+19525792628,France,Paris,2021-11-26,organic,standard,dormant
1408,Customer_01408,customer_01408@email.com,+16663077401,Australia,Perth,2022-12-14,paid_search,standard,active
1409,Customer_01409,customer_01409@email.com,+14325505783,Australia,Sydney,2021-06-01,paid_search,at_risk,inactive
1410,Customer_01410,customer_01410@email.com,+14532855799,Japan,Osaka,2022-11-21,paid_search,high_value,active
1411,Customer_01411,customer_01411@email.com,+14377702111,UK,Manchester,2021-07-29,referral,churned,churned
1412,Customer_01412,customer_01412@email.com,+15611196345,Canada,Toronto,2021-12-06,organic,churned,churned
1413,Customer_01413,customer_01413@email.com,+18092978361,France,Paris,2022-12-03,organic,premium,active
1414,Customer_01414,customer_01414@email.com,+18334322527,Germany,Munich,2021-02-04,organic,standard,active
1415,Customer_01415,customer_01415@email.com,+12339109365,India,Delhi,2022-07-15,organic,at_risk,active
1416,Customer_01416,customer_01416@email.com,+18451476677,USA,Phoenix,2021-05-03,social_media,at_risk,active
1417,Customer_01417,customer_01417@email.com,+19204957445,Australia,Melbourne,2021-04-22,paid_search,at_risk,active
1418,Customer_01418,customer_01418@email.com,+15252100938,USA,Los Angeles,2022-05-28,social_media,at_risk,active
1419,Customer_01419,customer_01419@email.com,+16227828349,India,Delhi,2021-12-26,paid_search,standard,active
1420,Customer_01420,customer_01420@email.com,+15472312361,Australia,Sydney,2021-04-10,paid_search,standard,active
1421,Customer_01421,customer_01421@email.com,+12541964762,USA,Phoenix,2022-12-14,paid_search,churned,churned
1422,Customer_01422,customer_01422@email.com,+13869999754,Canada,Vancouver,2022-03-31,paid_search,standard,active
1423,Customer_01423,customer_01423@email.com,+14693916084,USA,Phoenix,2022-11-08,organic,high_value,active
1424,Customer_01424,customer_01424@email.com,+12287814151,UK,London,2022-07-02,partnership,at_risk,active
1425,Customer_01425,customer_01425@email.com,+18001594004,Canada,Toronto,2021-08-23,partnership,premium,active
1426,Customer_01426,customer_01426@email.com,+17481240798,UK,Birmingham,2022-06-05,referral,standard,active
1427,Customer_01427,customer_01427@email.com,+15751509023,UK,Manchester,2022-02-21,social_media,premium,active
1428,Customer_01428,customer_01428@email.com,+18539354047,Japan,Osaka,2021-06-06,referral,at_risk,active
1429,Customer_01429,customer_01429@email.com,+13780016559,Germany,Hamburg,2021-09-23,organic,standard,active
1430,Customer_01430,customer_01430@email.com,+16931480330,USA,Houston,2021-11-04,organic,churned,churned
1431,Customer_01431,customer_01431@email.com,+19552173360,Germany,Munich,2022-06-12,direct,high_value,active
1432,Customer_01432,customer_01432@email.com,+15972536230,Australia,Brisbane,2021-03-09,referral,standard,active
1433,Customer_01433,customer_01433@email.com,+17523726742,USA,Chicago,2022-06-06,paid_search,at_risk,active
1434,Customer_01434,customer_01434@email.com,+17771874164,Canada,Montreal,2022-06-07,direct,premium,active
1435,Customer_01435,customer_01435@email.com,+17940126475,USA,Houston,2021-02-01,referral,standard,active
1436,Customer_01436,customer_01436@email.com,+14615472543,Canada,Toronto,2022-10-18,referral,standard,active
1437,Customer_01437,customer_01437@email.com,+13182894728,Germany,Berlin,2021-07-29,organic,premium,dormant
1438,Customer_01438,customer_01438@email.com,+18909121735,France,Marseille,2022-08-09,direct,high_value,active
1439,Customer_01439,customer_01439@email.com,+12166569717,Australia,Melbourne,2021-02-22,direct,standard,active
1440,Customer_01440,customer_01440@email.com,+17718723493,India,Delhi,2021-09-10,referral,standard,active
1441,Customer_01441,customer_01441@email.com,+15202971098,UK,Leeds,2022-11-25,organic,standard,active
1442,Customer_01442,customer_01442@email.com,+15852720361,USA,Chicago,2021-07-04,social_media,standard,active
1443,Customer_01443,customer_01443@email.com,+19805613104,France,Toulouse,2022-07-19,partnership,standard,dormant
1444,Customer_01444,customer_01444@email.com,+17499046993,Australia,Melbourne,2022-05-12,organic,standard,active
1445,Customer_01445,customer_01445@email.com,+16716807748,India,Chennai,2021-02-23,organic,at_risk,active
1446,Customer_01446,customer_01446@email.com,+12577181411,USA,New York,2022-08-20,paid_search,standard,active
1447,Customer_01447,customer_01447@email.com,+15546884199,Germany,Cologne,2022-07-08,organic,at_risk,active
1448,Customer_01448,customer_01448@email.com,+18084992533,Japan,Osaka,2021-10-09,paid_search,standard,active
1449,Customer_01449,customer_01449@email.com,+12807177651,UK,London,2022-06-20,paid_search,premium,active
1450,Customer_01450,customer_01450@email.com,+15538921787,Canada,Calgary,2021-08-17,paid_search,premium,active
1451,Customer_01451,customer_01451@email.com,+19556966150,UK,Manchester,2022-11-18,referral,standard,active
1452,Customer_01452,customer_01452@email.com,+15526242854,Australia,Brisbane,2022-10-16,direct,standard,active
1453,Customer_01453,customer_01453@email.com,+18508033792,India,Bangalore,2021-08-05,organic,churned,churned
1454,Customer_01454,customer_01454@email.com,+17631230814,Canada,Toronto,2022-02-04,paid_search,standard,active
1455,Customer_01455,customer_01455@email.com,+19951252937,Germany,Cologne,2022-12-29,organic,at_risk,active
1456,Customer_01456,customer_01456@email.com,+17122879995,Australia,Melbourne,2021-01-09,paid_search,at_risk,dormant
1457,Customer_01457,customer_01457@email.com,+13071552532,Canada,Toronto,2021-01-09,organic,at_risk,active
1458,Customer_01458,customer_01458@email.com,+15942913436,India,Bangalore,2021-09-06,direct,standard,active
1459,Customer_01459,customer_01459@email.com,+13176724393,India,Chennai,2022-02-26,paid_search,standard,active
1460,Customer_01460,customer_01460@email.com,+14169501271,USA,Phoenix,2022-02-12,referral,premium,active
1461,Customer_01461,customer_01461@email.com,+16826997166,France,Paris,2021-11-08,paid_search,high_value,active
1462,Customer_01462,customer_01462@email.com,+13599732557,USA,Los Angeles,2021-05-23,paid_search,standard,dormant
1463,Customer_01463,customer_01463@email.com,+17057683450,Canada,Montreal,2021-09-15,paid_search,high_value,active
1464,Customer_01464,customer_01464@email.com,+13502207340,Canada,Montreal,2021-10-15,paid_search,at_risk,active
1465,Customer_01465,customer_01465@email.com,+15841813556,Australia,Brisbane,2021-06-30,organic,high_value,active
1466,Customer_01466,customer_01466@email.com,+14958590550,Germany,Cologne,2021-07-26,partnership,standard,active
1467,Customer_01467,customer_01467@email.com,+13660286914,India,Delhi,2022-01-31,social_media,premium,active
1468,Customer_01468,customer_01468@email.com,+18752796931,India,Mumbai,2021-01-02,social_media,at_risk,inactive
1469,Customer_01469,customer_01469@email.com,+15681264539,India,Delhi,2022-09-08,social_media,high_value,active
1470,Customer_01470,customer_01470@email.com,+14910678913,Canada,Toronto,2022-10-28,partnership,high_value,active
1471,Customer_01471,customer_01471@email.com,+18053787320,Australia,Sydney,2021-09-25,paid_search,high_value,active
1472,Customer_01472,customer_01472@email.com,+19646346011,USA,Phoenix,2021-12-03,organic,standard,dormant
1473,Customer_01473,customer_01473@email.com,+15914929023,France,Lyon,2022-07-20,direct,at_risk,dormant
1474,Customer_01474,customer_01474@email.com,+18876852300,USA,Houston,2021-12-29,direct,standard,active
1475,Customer_01475,customer_01475@email.com,+17378975986,Australia,Sydney,2021-04-16,social_media,premium,dormant
1476,Customer_01476,customer_01476@email.com,+17606906699,France,Lyon,2021-12-25,direct,standard,active
1477,Customer_01477,customer_01477@email.com,+14760548616,India,Delhi,2021-05-21,organic,standard,active
1478,Customer_01478,customer_01478@email.com,+17911917035,UK,Birmingham,2022-05-22,organic,standard,active
1479,Customer_01479,customer_01479@email.com,+13082326234,UK,Leeds,2021-08-06,social_media,standard,active
1480,Customer_01480,customer_01480@email.com,+19203502628,Canada,Toronto,2021-12-23,paid_search,high_value,active
1481,Customer_01481,customer_01481@email.com,+18000724479,Australia,Perth,2022-06-27,organic,high_value,active
1482,Customer_01482,customer_01482@email.com,+18491901956,Canada,Vancouver,2022-08-27,paid_search,at_risk,inactive
1483,Customer_01483,customer_01483@email.com,+19916844262,Canada,Vancouver,2021-10-06,partnership,standard,active
1484,Customer_01484,customer_01484@email.com,+19075280531,Japan,Kobe,2022-08-01,social_media,standard,active
1485,Customer_01485,customer_01485@email.com,+17576911639,India,Mumbai,2022-07-04,social_media,standard,active
1486,Customer_01486,customer_01486@email.com,+12274178050,Australia,Melbourne,2022-12-30,referral,standard,active
1487,Customer_01487,customer_01487@email.com,+14751333497,Canada,Toronto,2021-10-17,organic,standard,active
1488,Customer_01488,customer_01488@email.com,+17416584713,Japan,Yokohama,2022-09-22,partnership,high_value,active
1489,Customer_01489,customer_01489@email.com,+13283298067,Canada,Montreal,2022-01-29,direct,standard,active
1490,Customer_01490,customer_01490@email.com,+15287687478,Canada,Montreal,2021-11-16,partnership,at_risk,inactive
1491,Customer_01491,customer_01491@email.com,+19741093343,France,Toulouse,2021-01-29,paid_search,at_risk,active
1492,Customer_01492,customer_01492@email.com,+14836956156,Australia,Sydney,2021-05-31,direct,standard,active
1493,Customer_01493,customer_01493@email.com,+15097887746,France,Paris,2021-11-13,social_media,standard,active
1494,Customer_01494,customer_01494@email.com,+17409194636,France,Paris,2022-11-14,paid_search,at_risk,active
1495,Customer_01495,customer_01495@email.com,+17962595370,Canada,Vancouver,2021-12-09,paid_search,standard,active
1496,Customer_01496,customer_01496@email.com,+19336100299,Germany,Munich,2022-05-17,paid_search,high_value,dormant
1497,Customer_01497,customer_01497@email.com,+12815679418,Germany,Munich,2022-04-06,referral,premium,active
1498,Customer_01498,customer_01498@email.com,+17250009933,Germany,Hamburg,2022-11-16,direct,standard,active
1499,Customer_01499,customer_01499@email.com,+14885653126,Japan,Yokohama,2022-08-06,direct,at_risk,active
1500,Customer_01500,customer_01500@email.com,+19905483006,UK,Manchester,2022-01-09,direct,at_risk,active
1501,Customer_01501,customer_01501@email.com,+12777972586,India,Mumbai,2021-04-13,referral,standard,active
1502,Customer_01502,customer_01502@email.com,+16844483189,India,Bangalore,2021-10-11,referral,standard,dormant
1503,Customer_01503,customer_01503@email.com,+19766777768,France,Marseille,2021-08-22,paid_search,standard,active
1504,Customer_01504,customer_01504@email.com,+19214309666,Japan,Osaka,2021-03-07,referral,at_risk,active
1505,Customer_01505,customer_01505@email.com,+12383539822,Australia,Perth,2022-01-02,organic,high_value,active
1506,Customer_01506,customer_01506@email.com,+19491324578,Japan,Tokyo,2022-10-01,organic,premium,active
1507,Customer_01507,customer_01507@email.com,+19679789949,France,Marseille,2022-12-19,partnership,standard,active
1508,Customer_01508,customer_01508@email.com,+17414060673,USA,Chicago,2022-05-31,partnership,standard,active
1509,Customer_01509,customer_01509@email.com,+15655935832,USA,Chicago,2022-05-27,referral,standard,active
1510,Customer_01510,customer_01510@email.com,+18801401211,UK,Birmingham,2022-11-21,paid_search,high_value,active
1511,Customer_01511,customer_01511@email.com,+12305869263,France,Lyon,2021-07-14,referral,standard,active
1512,Customer_01512,customer_01512@email.com,+14149533961,Japan,Osaka,2021-11-02,organic,high_value,active
1513,Customer_01513,customer_01513@email.com,+13281428200,Canada,Vancouver,2021-04-05,paid_search,at_risk,active
1514,Customer_01514,customer_01514@email.com,+15668931881,UK,Manchester,2022-10-12,direct,high_value,dormant
1515,Customer_01515,customer_01515@email.com,+12860267314,Germany,Cologne,2022-09-21,partnership,standard,active
1516,Customer_01516,customer_01516@email.com,+18740537084,USA,New York,2022-09-07,organic,standard,active
1517,Customer_01517,customer_01517@email.com,+13965254350,Japan,Yokohama,2022-11-17,referral,standard,active
1518,Customer_01518,customer_01518@email.com,+15073772623,India,Chennai,2021-10-10,organic,at_risk,inactive
1519,Customer_01519,customer_01519@email.com,+14094143791,India,Chennai,2021-09-05,partnership,high_value,active
1520,Customer_01520,customer_01520@email.com,+12759454456,USA,Chicago,2022-06-09,organic,standard,active
1521,Customer_01521,customer_01521@email.com,+12020244331,Canada,Toronto,2021-01-02,paid_search,standard,active
1522,Customer_01522,customer_01522@email.com,+13174793230,Canada,Toronto,2021-12-04,organic,churned,churned
1523,Customer_01523,customer_01523@email.com,+17019123510,USA,Los Angeles,2022-07-08,social_media,standard,active
1524,Customer_01524,customer_01524@email.com,+18397684866,Canada,Calgary,2022-12-26,direct,standard,active
1525,Customer_01525,customer_01525@email.com,+12378134712,India,Bangalore,2022-12-31,partnership,standard,active
1526,Customer_01526,customer_01526@email.com,+14720808271,Australia,Perth,2021-08-22,referral,standard,active
1527,Customer_01527,customer_01527@email.com,+16146051494,Germany,Berlin,2022-06-28,organic,standard,active
1528,Customer_01528,customer_01528@email.com,+16456996293,France,Toulouse,2021-10-20,organic,standard,active
1529,Customer_01529,customer_01529@email.com,+17897425621,USA,Phoenix,2021-04-02,paid_search,standard,active
1530,Customer_01530,customer_01530@email.com,+17678862160,Germany,Cologne,2022-01-10,organic,standard,dormant
1531,Customer_01531,customer_01531@email.com,+12818520766,Australia,Perth,2022-07-05,organic,high_value,active
1532,Customer_01532,customer_01532@email.com,+18986567141,UK,Manchester,2022-10-28,referral,standard,active
1533,Customer_01533,customer_01533@email.com,+19273633405,Japan,Yokohama,2022-11-24,organic,standard,active
1534,Customer_01534,customer_01534@email.com,+12553753599,USA,Houston,2021-03-02,organic,standard,active
1535,Customer_01535,customer_01535@email.com,+14528321354,USA,Phoenix,2021-08-06,referral,standard,active
